file,line,real_a,real_k,real_b,mle_b,success
erik-sim/a1_k20_b4/trees.tre,7,1.0,20.0,4.0,3.8184124861041986,True
erik-sim/a1_k20_b4/trees.tre,8,1.0,20.0,4.0,4.976446840888651,True
erik-sim/a1_k20_b4/trees.tre,9,1.0,20.0,4.0,3.064666475013548,True
erik-sim/a1_k20_b4/trees.tre,10,1.0,20.0,4.0,5.3426714006446625,True
erik-sim/a1_k20_b4/trees.tre,11,1.0,20.0,4.0,4.974830062719369,True
erik-sim/a1_k20_b4/trees.tre,12,1.0,20.0,4.0,3.75550349085862,True
erik-sim/a1_k20_b4/trees.tre,15,1.0,20.0,4.0,4.217500729190543,True
erik-sim/a1_k20_b4/trees.tre,16,1.0,20.0,4.0,2.408344780728976,True
erik-sim/a1_k20_b4/trees.tre,18,1.0,20.0,4.0,2.553515712249951,True
erik-sim/a1_k20_b4/trees.tre,19,1.0,20.0,4.0,3.775277871967282,True
erik-sim/a1_k20_b4/trees.tre,20,1.0,20.0,4.0,3.5062384166789826,True
erik-sim/a1_k20_b4/trees.tre,21,1.0,20.0,4.0,3.1510047654188815,True
erik-sim/a1_k20_b4/trees.tre,22,1.0,20.0,4.0,4.499431747331273,True
erik-sim/a1_k20_b4/trees.tre,23,1.0,20.0,4.0,3.9922900745951946,True
erik-sim/a1_k20_b4/trees.tre,24,1.0,20.0,4.0,3.5294081147600482,True
erik-sim/a1_k20_b4/trees.tre,25,1.0,20.0,4.0,2.1387059573506186,True
erik-sim/a1_k20_b4/trees.tre,26,1.0,20.0,4.0,3.4543824110281274,True
erik-sim/a1_k20_b4/trees.tre,27,1.0,20.0,4.0,2.556891131305466,True
erik-sim/a1_k20_b4/trees.tre,30,1.0,20.0,4.0,3.75677339777241,True
erik-sim/a1_k20_b4/trees.tre,31,1.0,20.0,4.0,3.4453148976817607,True
erik-sim/a1_k20_b4/trees.tre,32,1.0,20.0,4.0,5.064681378721598,True
erik-sim/a1_k20_b4/trees.tre,33,1.0,20.0,4.0,4.50281682486315,True
erik-sim/a1_k20_b4/trees.tre,35,1.0,20.0,4.0,4.075010986064097,True
erik-sim/a1_k20_b4/trees.tre,36,1.0,20.0,4.0,4.352833396786919,True
erik-sim/a1_k20_b4/trees.tre,38,1.0,20.0,4.0,4.689009070342844,True
erik-sim/a1_k20_b4/trees.tre,40,1.0,20.0,4.0,3.8971173112568747,True
erik-sim/a1_k20_b4/trees.tre,44,1.0,20.0,4.0,2.8017033462016894,True
erik-sim/a1_k20_b4/trees.tre,45,1.0,20.0,4.0,5.008409042102898,True
erik-sim/a1_k20_b4/trees.tre,46,1.0,20.0,4.0,2.7228792772123174,True
erik-sim/a1_k20_b4/trees.tre,47,1.0,20.0,4.0,3.7568674518190095,True
erik-sim/a1_k20_b4/trees.tre,48,1.0,20.0,4.0,4.426895237752017,True
erik-sim/a1_k20_b4/trees.tre,51,1.0,20.0,4.0,4.535001491288906,True
erik-sim/a1_k20_b4/trees.tre,52,1.0,20.0,4.0,2.6417122949985026,True
erik-sim/a1_k20_b4/trees.tre,53,1.0,20.0,4.0,4.214510049245888,True
erik-sim/a1_k20_b4/trees.tre,54,1.0,20.0,4.0,4.217555701482227,True
erik-sim/a1_k20_b4/trees.tre,58,1.0,20.0,4.0,4.674214361484013,True
erik-sim/a1_k20_b4/trees.tre,61,1.0,20.0,4.0,3.111564348522743,True
erik-sim/a1_k20_b4/trees.tre,62,1.0,20.0,4.0,5.129506693779571,True
erik-sim/a1_k20_b4/trees.tre,63,1.0,20.0,4.0,4.228132449470321,True
erik-sim/a1_k20_b4/trees.tre,67,1.0,20.0,4.0,3.597935199370562,True
erik-sim/a1_k20_b4/trees.tre,69,1.0,20.0,4.0,3.8655441818967646,True
erik-sim/a1_k20_b4/trees.tre,70,1.0,20.0,4.0,3.6826770030796507,True
erik-sim/a1_k20_b4/trees.tre,71,1.0,20.0,4.0,4.688390760056013,True
erik-sim/a1_k20_b4/trees.tre,72,1.0,20.0,4.0,4.368230206781237,True
erik-sim/a1_k20_b4/trees.tre,73,1.0,20.0,4.0,3.665848985841415,True
erik-sim/a1_k20_b4/trees.tre,74,1.0,20.0,4.0,3.4962258261753605,True
erik-sim/a1_k20_b4/trees.tre,79,1.0,20.0,4.0,3.294073094060042,True
erik-sim/a1_k20_b4/trees.tre,80,1.0,20.0,4.0,3.667487765035242,True
erik-sim/a1_k20_b4/trees.tre,81,1.0,20.0,4.0,4.782710374061882,True
erik-sim/a1_k20_b4/trees.tre,84,1.0,20.0,4.0,3.427011923915241,True
erik-sim/a1_k20_b4/trees.tre,86,1.0,20.0,4.0,3.705339089500994,True
erik-sim/a1_k20_b4/trees.tre,87,1.0,20.0,4.0,3.955713264304872,True
erik-sim/a1_k20_b4/trees.tre,88,1.0,20.0,4.0,4.2716333315533,True
erik-sim/a1_k20_b4/trees.tre,91,1.0,20.0,4.0,2.23406288345412,True
erik-sim/a1_k20_b4/trees.tre,92,1.0,20.0,4.0,2.6179083889395014,True
erik-sim/a1_k20_b4/trees.tre,93,1.0,20.0,4.0,3.566192495410903,True
erik-sim/a1_k20_b4/trees.tre,94,1.0,20.0,4.0,3.6798742940106024,True
erik-sim/a1_k20_b4/trees.tre,96,1.0,20.0,4.0,4.628776999288467,True
erik-sim/a1_k20_b4/trees.tre,97,1.0,20.0,4.0,4.132740244910402,True
erik-sim/a1_k20_b4/trees.tre,98,1.0,20.0,4.0,4.152686491729099,True
erik-sim/a1_k20_b4/trees.tre,99,1.0,20.0,4.0,5.271666447914133,True
erik-sim/a1_k20_b4/trees.tre,101,1.0,20.0,4.0,4.638644773169381,True
erik-sim/a1_k20_b4/trees.tre,103,1.0,20.0,4.0,2.9679225118980392,True
erik-sim/a1_k20_b4/trees.tre,104,1.0,20.0,4.0,4.4402639010516225,True
erik-sim/a1_k20_b4/trees.tre,105,1.0,20.0,4.0,4.291442216977889,True
erik-sim/a1_k20_b4/trees.tre,106,1.0,20.0,4.0,3.408152870553345,True
erik-sim/a1_k20_b4/trees.tre,108,1.0,20.0,4.0,4.895023127840818,True
erik-sim/a1_k20_b4/trees.tre,110,1.0,20.0,4.0,4.784638063421399,True
erik-sim/a1_k20_b4/trees.tre,111,1.0,20.0,4.0,3.552157784032204,True
erik-sim/a1_k20_b4/trees.tre,112,1.0,20.0,4.0,4.385161510669908,True
erik-sim/a1_k20_b4/trees.tre,114,1.0,20.0,4.0,4.300833261923197,True
erik-sim/a1_k20_b4/trees.tre,116,1.0,20.0,4.0,3.1292743825804643,True
erik-sim/a1_k20_b4/trees.tre,119,1.0,20.0,4.0,4.694213233197502,True
erik-sim/a1_k20_b4/trees.tre,120,1.0,20.0,4.0,4.105881072963386,True
erik-sim/a1_k20_b4/trees.tre,121,1.0,20.0,4.0,4.214284724569765,True
erik-sim/a1_k20_b4/trees.tre,122,1.0,20.0,4.0,3.3693658624617706,True
erik-sim/a1_k20_b4/trees.tre,126,1.0,20.0,4.0,4.301035247218324,True
erik-sim/a1_k20_b4/trees.tre,127,1.0,20.0,4.0,4.0680565267564734,True
erik-sim/a1_k20_b4/trees.tre,128,1.0,20.0,4.0,2.656200738991849,True
erik-sim/a1_k20_b4/trees.tre,129,1.0,20.0,4.0,3.8696405430941545,True
erik-sim/a1_k20_b4/trees.tre,131,1.0,20.0,4.0,4.87610935215006,True
erik-sim/a1_k20_b4/trees.tre,134,1.0,20.0,4.0,3.825378513126966,True
erik-sim/a1_k20_b4/trees.tre,137,1.0,20.0,4.0,2.7759539005766993,True
erik-sim/a1_k20_b4/trees.tre,142,1.0,20.0,4.0,2.7195022921454104,True
erik-sim/a1_k20_b4/trees.tre,143,1.0,20.0,4.0,4.029819144978629,True
erik-sim/a1_k20_b4/trees.tre,145,1.0,20.0,4.0,3.758900222235202,True
erik-sim/a1_k20_b4/trees.tre,146,1.0,20.0,4.0,3.7899120320456556,True
erik-sim/a1_k20_b4/trees.tre,147,1.0,20.0,4.0,4.7910917190535836,True
erik-sim/a1_k20_b4/trees.tre,152,1.0,20.0,4.0,4.5830252579009265,True
erik-sim/a1_k20_b4/trees.tre,153,1.0,20.0,4.0,2.9447380552953444,True
erik-sim/a1_k20_b4/trees.tre,155,1.0,20.0,4.0,2.884844686794848,True
erik-sim/a1_k20_b4/trees.tre,156,1.0,20.0,4.0,3.3523768889635734,True
erik-sim/a1_k20_b4/trees.tre,157,1.0,20.0,4.0,5.381873026544642,True
erik-sim/a1_k20_b4/trees.tre,162,1.0,20.0,4.0,2.685262680308753,True
erik-sim/a1_k20_b4/trees.tre,163,1.0,20.0,4.0,3.4937438812653383,True
erik-sim/a1_k20_b4/trees.tre,164,1.0,20.0,4.0,3.251803557772931,True
erik-sim/a5_k100_b1/trees.tre,1,5.0,100.0,1.0,1.0209210059318106,True
erik-sim/a5_k100_b1/trees.tre,3,5.0,100.0,1.0,1.0085490316921846,True
erik-sim/a5_k100_b1/trees.tre,4,5.0,100.0,1.0,1.0404278460201681,True
erik-sim/a5_k100_b1/trees.tre,5,5.0,100.0,1.0,0.8489856369724779,True
erik-sim/a5_k100_b1/trees.tre,6,5.0,100.0,1.0,0.8779162078508844,True
erik-sim/a5_k100_b1/trees.tre,7,5.0,100.0,1.0,0.9567630317434179,True
erik-sim/a5_k100_b1/trees.tre,8,5.0,100.0,1.0,0.9660592870751205,True
erik-sim/a5_k100_b1/trees.tre,9,5.0,100.0,1.0,0.8070846926337248,True
erik-sim/a5_k100_b1/trees.tre,10,5.0,100.0,1.0,1.026107262137204,True
erik-sim/a5_k100_b1/trees.tre,11,5.0,100.0,1.0,0.9268930402200054,True
erik-sim/a5_k100_b1/trees.tre,12,5.0,100.0,1.0,0.9565810331538794,True
erik-sim/a5_k100_b1/trees.tre,13,5.0,100.0,1.0,0.9957147411388272,True
erik-sim/a5_k100_b1/trees.tre,14,5.0,100.0,1.0,1.0479177939040112,True
erik-sim/a5_k100_b1/trees.tre,15,5.0,100.0,1.0,0.906661594468742,True
erik-sim/a5_k100_b1/trees.tre,16,5.0,100.0,1.0,0.9790999556773899,True
erik-sim/a5_k100_b1/trees.tre,17,5.0,100.0,1.0,1.1290138141345705,True
erik-sim/a5_k100_b1/trees.tre,18,5.0,100.0,1.0,1.0471136970481814,True
erik-sim/a5_k100_b1/trees.tre,19,5.0,100.0,1.0,0.9052712752905989,True
erik-sim/a5_k100_b1/trees.tre,20,5.0,100.0,1.0,1.0043825323931048,True
erik-sim/a5_k100_b1/trees.tre,22,5.0,100.0,1.0,1.0308024795653472,True
erik-sim/a5_k100_b1/trees.tre,23,5.0,100.0,1.0,1.0028479651014817,True
erik-sim/a5_k100_b1/trees.tre,24,5.0,100.0,1.0,0.863234714457483,True
erik-sim/a5_k100_b1/trees.tre,25,5.0,100.0,1.0,0.7708935070877131,True
erik-sim/a5_k100_b1/trees.tre,26,5.0,100.0,1.0,1.063259484998064,True
erik-sim/a5_k100_b1/trees.tre,27,5.0,100.0,1.0,0.8988859169404939,True
erik-sim/a5_k100_b1/trees.tre,28,5.0,100.0,1.0,0.9152779853247158,True
erik-sim/a5_k100_b1/trees.tre,29,5.0,100.0,1.0,1.0810296453527692,True
erik-sim/a5_k100_b1/trees.tre,30,5.0,100.0,1.0,1.2017827043439264,True
erik-sim/a5_k100_b1/trees.tre,31,5.0,100.0,1.0,0.9374976591765091,True
erik-sim/a5_k100_b1/trees.tre,32,5.0,100.0,1.0,0.8794604702189542,True
erik-sim/a5_k100_b1/trees.tre,33,5.0,100.0,1.0,0.9748747350792769,True
erik-sim/a5_k100_b1/trees.tre,34,5.0,100.0,1.0,0.8721539480258049,True
erik-sim/a5_k100_b1/trees.tre,38,5.0,100.0,1.0,0.9035670188595412,True
erik-sim/a5_k100_b1/trees.tre,39,5.0,100.0,1.0,0.9864725509557024,True
erik-sim/a5_k100_b1/trees.tre,40,5.0,100.0,1.0,1.0226556948085548,True
erik-sim/a5_k100_b1/trees.tre,41,5.0,100.0,1.0,0.9675614143727883,True
erik-sim/a5_k100_b1/trees.tre,42,5.0,100.0,1.0,0.898318835041301,True
erik-sim/a5_k100_b1/trees.tre,43,5.0,100.0,1.0,1.08525979530844,True
erik-sim/a5_k100_b1/trees.tre,44,5.0,100.0,1.0,1.2103540817901262,True
erik-sim/a5_k100_b1/trees.tre,45,5.0,100.0,1.0,1.0512511151086776,True
erik-sim/a5_k100_b1/trees.tre,46,5.0,100.0,1.0,1.1686462141473086,True
erik-sim/a5_k100_b1/trees.tre,47,5.0,100.0,1.0,1.048247883361756,True
erik-sim/a5_k100_b1/trees.tre,48,5.0,100.0,1.0,0.9551797072836892,True
erik-sim/a5_k100_b1/trees.tre,49,5.0,100.0,1.0,1.1415222124453768,True
erik-sim/a5_k100_b1/trees.tre,50,5.0,100.0,1.0,0.9668455614880943,True
erik-sim/a5_k100_b1/trees.tre,51,5.0,100.0,1.0,1.01449858681555,True
erik-sim/a5_k100_b1/trees.tre,53,5.0,100.0,1.0,1.18616921626134,True
erik-sim/a5_k100_b1/trees.tre,54,5.0,100.0,1.0,1.085792503076666,True
erik-sim/a5_k100_b1/trees.tre,55,5.0,100.0,1.0,0.9454958920772275,True
erik-sim/a5_k100_b1/trees.tre,56,5.0,100.0,1.0,1.0575988759485473,True
erik-sim/a5_k100_b1/trees.tre,57,5.0,100.0,1.0,0.9974350782344135,True
erik-sim/a5_k100_b1/trees.tre,58,5.0,100.0,1.0,1.1034028165716072,True
erik-sim/a5_k100_b1/trees.tre,59,5.0,100.0,1.0,0.8480255520989969,True
erik-sim/a5_k100_b1/trees.tre,60,5.0,100.0,1.0,0.8871316262124322,True
erik-sim/a5_k100_b1/trees.tre,61,5.0,100.0,1.0,1.0331115087049685,True
erik-sim/a5_k100_b1/trees.tre,62,5.0,100.0,1.0,0.8093483341819134,True
erik-sim/a5_k100_b1/trees.tre,63,5.0,100.0,1.0,1.297622195977522,True
erik-sim/a5_k100_b1/trees.tre,64,5.0,100.0,1.0,0.904098009093,True
erik-sim/a5_k100_b1/trees.tre,65,5.0,100.0,1.0,1.2317659554864302,True
erik-sim/a5_k100_b1/trees.tre,66,5.0,100.0,1.0,1.0139749235329678,True
erik-sim/a5_k100_b1/trees.tre,67,5.0,100.0,1.0,0.9060621929200352,True
erik-sim/a5_k100_b1/trees.tre,68,5.0,100.0,1.0,0.9881449426599263,True
erik-sim/a5_k100_b1/trees.tre,70,5.0,100.0,1.0,0.9559090330762353,True
erik-sim/a5_k100_b1/trees.tre,71,5.0,100.0,1.0,1.1632310844380334,True
erik-sim/a5_k100_b1/trees.tre,72,5.0,100.0,1.0,1.0882771758116154,True
erik-sim/a5_k100_b1/trees.tre,74,5.0,100.0,1.0,1.1795029739936362,True
erik-sim/a5_k100_b1/trees.tre,75,5.0,100.0,1.0,1.0360212759281762,True
erik-sim/a5_k100_b1/trees.tre,76,5.0,100.0,1.0,0.9114529581083451,True
erik-sim/a5_k100_b1/trees.tre,77,5.0,100.0,1.0,0.9577408948629464,True
erik-sim/a5_k100_b1/trees.tre,78,5.0,100.0,1.0,1.0679941874450793,True
erik-sim/a5_k100_b1/trees.tre,79,5.0,100.0,1.0,0.9359512313790977,True
erik-sim/a5_k100_b1/trees.tre,80,5.0,100.0,1.0,0.8380178659195204,True
erik-sim/a5_k100_b1/trees.tre,81,5.0,100.0,1.0,1.1360412806547062,True
erik-sim/a5_k100_b1/trees.tre,82,5.0,100.0,1.0,0.9068704517575747,True
erik-sim/a5_k100_b1/trees.tre,83,5.0,100.0,1.0,0.9825030653704657,True
erik-sim/a5_k100_b1/trees.tre,84,5.0,100.0,1.0,0.9798661466940981,True
erik-sim/a5_k100_b1/trees.tre,85,5.0,100.0,1.0,1.0048804163946805,True
erik-sim/a5_k100_b1/trees.tre,86,5.0,100.0,1.0,1.1615538184381646,True
erik-sim/a5_k100_b1/trees.tre,87,5.0,100.0,1.0,0.9755581200309613,True
erik-sim/a5_k100_b1/trees.tre,88,5.0,100.0,1.0,1.0586062731930597,True
erik-sim/a5_k100_b1/trees.tre,89,5.0,100.0,1.0,1.048309235673993,True
erik-sim/a5_k100_b1/trees.tre,90,5.0,100.0,1.0,0.9042829290525142,True
erik-sim/a5_k100_b1/trees.tre,91,5.0,100.0,1.0,0.9688644769328424,True
erik-sim/a5_k100_b1/trees.tre,92,5.0,100.0,1.0,1.02079698025005,True
erik-sim/a5_k100_b1/trees.tre,93,5.0,100.0,1.0,1.0465038782608664,True
erik-sim/a5_k100_b1/trees.tre,94,5.0,100.0,1.0,1.1249958249633334,True
erik-sim/a5_k100_b1/trees.tre,95,5.0,100.0,1.0,1.000675162625718,True
erik-sim/a5_k100_b1/trees.tre,96,5.0,100.0,1.0,1.0725014268330118,True
erik-sim/a5_k100_b1/trees.tre,97,5.0,100.0,1.0,1.0164255066354313,True
erik-sim/a5_k100_b1/trees.tre,98,5.0,100.0,1.0,0.8240927007119909,True
erik-sim/a5_k100_b1/trees.tre,99,5.0,100.0,1.0,0.8676039720361689,True
erik-sim/a5_k100_b1/trees.tre,100,5.0,100.0,1.0,0.8412076962008137,True
erik-sim/a5_k100_b1/trees.tre,101,5.0,100.0,1.0,1.2316895739454152,True
erik-sim/a5_k100_b1/trees.tre,102,5.0,100.0,1.0,0.8971151651997161,True
erik-sim/a5_k100_b1/trees.tre,103,5.0,100.0,1.0,1.2044108652198213,True
erik-sim/a5_k100_b1/trees.tre,104,5.0,100.0,1.0,0.930858609873814,True
erik-sim/a5_k100_b1/trees.tre,105,5.0,100.0,1.0,1.0571509874632226,True
erik-sim/a5_k100_b1/trees.tre,106,5.0,100.0,1.0,0.9297635055655967,True
erik-sim/a5_k100_b1/trees.tre,107,5.0,100.0,1.0,1.013140510967733,True
erik-sim/a5_k100_b1/trees.tre,108,5.0,100.0,1.0,0.6644124038306249,True
erik-sim/a5_k100_b2/trees.tre,1,5.0,100.0,2.0,2.0449432454022998,True
erik-sim/a5_k100_b2/trees.tre,3,5.0,100.0,2.0,2.017504631801542,True
erik-sim/a5_k100_b2/trees.tre,4,5.0,100.0,2.0,2.0810590853287656,True
erik-sim/a5_k100_b2/trees.tre,6,5.0,100.0,2.0,2.007010683035861,True
erik-sim/a5_k100_b2/trees.tre,7,5.0,100.0,2.0,2.105993208537768,True
erik-sim/a5_k100_b2/trees.tre,8,5.0,100.0,2.0,1.9105642790211534,True
erik-sim/a5_k100_b2/trees.tre,9,5.0,100.0,2.0,1.9170589552936472,True
erik-sim/a5_k100_b2/trees.tre,10,5.0,100.0,2.0,1.5978086318447968,True
erik-sim/a5_k100_b2/trees.tre,11,5.0,100.0,2.0,1.7991281932701821,True
erik-sim/a5_k100_b2/trees.tre,12,5.0,100.0,2.0,2.031580156674023,True
erik-sim/a5_k100_b2/trees.tre,13,5.0,100.0,2.0,2.4771455689685338,True
erik-sim/a5_k100_b2/trees.tre,14,5.0,100.0,2.0,1.7261758397146416,True
erik-sim/a5_k100_b2/trees.tre,15,5.0,100.0,2.0,2.2712734707621283,True
erik-sim/a5_k100_b2/trees.tre,16,5.0,100.0,2.0,1.8705130377577717,True
erik-sim/a5_k100_b2/trees.tre,17,5.0,100.0,2.0,2.12714553848114,True
erik-sim/a5_k100_b2/trees.tre,18,5.0,100.0,2.0,2.2486759002178522,True
erik-sim/a5_k100_b2/trees.tre,19,5.0,100.0,2.0,2.1750291171709146,True
erik-sim/a5_k100_b2/trees.tre,20,5.0,100.0,2.0,2.272943126475278,True
erik-sim/a5_k100_b2/trees.tre,21,5.0,100.0,2.0,1.8006245980761781,True
erik-sim/a5_k100_b2/trees.tre,22,5.0,100.0,2.0,1.9750336408375297,True
erik-sim/a5_k100_b2/trees.tre,23,5.0,100.0,2.0,1.9844533285536938,True
erik-sim/a5_k100_b2/trees.tre,26,5.0,100.0,2.0,1.6222336213432071,True
erik-sim/a5_k100_b2/trees.tre,27,5.0,100.0,2.0,1.7867145815605732,True
erik-sim/a5_k100_b2/trees.tre,28,5.0,100.0,2.0,2.097506478280319,True
erik-sim/a5_k100_b2/trees.tre,29,5.0,100.0,2.0,1.9872335233625729,True
erik-sim/a5_k100_b2/trees.tre,31,5.0,100.0,2.0,1.768509560453749,True
erik-sim/a5_k100_b2/trees.tre,32,5.0,100.0,2.0,1.8854714836702144,True
erik-sim/a5_k100_b2/trees.tre,33,5.0,100.0,2.0,2.0905329371743644,True
erik-sim/a5_k100_b2/trees.tre,34,5.0,100.0,2.0,2.0455087584237788,True
erik-sim/a5_k100_b2/trees.tre,36,5.0,100.0,2.0,1.7692158872195605,True
erik-sim/a5_k100_b2/trees.tre,38,5.0,100.0,2.0,2.1178439297618463,True
erik-sim/a5_k100_b2/trees.tre,39,5.0,100.0,2.0,2.291598895162165,True
erik-sim/a5_k100_b2/trees.tre,42,5.0,100.0,2.0,2.112867385025043,True
erik-sim/a5_k100_b2/trees.tre,43,5.0,100.0,2.0,1.836683285751668,True
erik-sim/a5_k100_b2/trees.tre,44,5.0,100.0,2.0,1.7547524221394737,True
erik-sim/a5_k100_b2/trees.tre,45,5.0,100.0,2.0,2.2298428200522364,True
erik-sim/a5_k100_b2/trees.tre,46,5.0,100.0,2.0,2.246721288864364,True
erik-sim/a5_k100_b2/trees.tre,48,5.0,100.0,2.0,2.018859119641031,True
erik-sim/a5_k100_b2/trees.tre,49,5.0,100.0,2.0,2.3123626248163967,True
erik-sim/a5_k100_b2/trees.tre,50,5.0,100.0,2.0,2.0179570524317754,True
erik-sim/a5_k100_b2/trees.tre,51,5.0,100.0,2.0,2.1115874260524774,True
erik-sim/a5_k100_b2/trees.tre,53,5.0,100.0,2.0,2.2431280415408574,True
erik-sim/a5_k100_b2/trees.tre,56,5.0,100.0,2.0,1.9196072868757548,True
erik-sim/a5_k100_b2/trees.tre,57,5.0,100.0,2.0,1.9024865844654888,True
erik-sim/a5_k100_b2/trees.tre,58,5.0,100.0,2.0,1.7460691021169428,True
erik-sim/a5_k100_b2/trees.tre,59,5.0,100.0,2.0,2.5467616210287254,True
erik-sim/a5_k100_b2/trees.tre,60,5.0,100.0,2.0,1.5736203617869127,True
erik-sim/a5_k100_b2/trees.tre,62,5.0,100.0,2.0,1.8867284973430172,True
erik-sim/a5_k100_b2/trees.tre,63,5.0,100.0,2.0,1.7992983681588537,True
erik-sim/a5_k100_b2/trees.tre,64,5.0,100.0,2.0,2.1266779800918094,True
erik-sim/a5_k100_b2/trees.tre,66,5.0,100.0,2.0,2.0527938842293887,True
erik-sim/a5_k100_b2/trees.tre,67,5.0,100.0,2.0,1.684372463735264,True
erik-sim/a5_k100_b2/trees.tre,68,5.0,100.0,2.0,2.1249454367303033,True
erik-sim/a5_k100_b2/trees.tre,69,5.0,100.0,2.0,1.9298713361001463,True
erik-sim/a5_k100_b2/trees.tre,70,5.0,100.0,2.0,1.7691747804951206,True
erik-sim/a5_k100_b2/trees.tre,71,5.0,100.0,2.0,1.9366493278471193,True
erik-sim/a5_k100_b2/trees.tre,72,5.0,100.0,2.0,2.353111100828753,True
erik-sim/a5_k100_b2/trees.tre,73,5.0,100.0,2.0,1.8402617581901526,True
erik-sim/a5_k100_b2/trees.tre,74,5.0,100.0,2.0,2.1182422097365605,True
erik-sim/a5_k100_b2/trees.tre,77,5.0,100.0,2.0,2.0977083872343973,True
erik-sim/a5_k100_b2/trees.tre,79,5.0,100.0,2.0,1.9311040810857008,True
erik-sim/a5_k100_b2/trees.tre,80,5.0,100.0,2.0,2.084483762163233,True
erik-sim/a5_k100_b2/trees.tre,81,5.0,100.0,2.0,2.156017498432204,True
erik-sim/a5_k100_b2/trees.tre,82,5.0,100.0,2.0,1.8347473754529504,True
erik-sim/a5_k100_b2/trees.tre,84,5.0,100.0,2.0,1.886221675971157,True
erik-sim/a5_k100_b2/trees.tre,85,5.0,100.0,2.0,2.088023328241215,True
erik-sim/a5_k100_b2/trees.tre,86,5.0,100.0,2.0,1.951887479725838,True
erik-sim/a5_k100_b2/trees.tre,87,5.0,100.0,2.0,2.238744101323778,True
erik-sim/a5_k100_b2/trees.tre,88,5.0,100.0,2.0,2.0313435781561666,True
erik-sim/a5_k100_b2/trees.tre,89,5.0,100.0,2.0,1.916557358834102,True
erik-sim/a5_k100_b2/trees.tre,90,5.0,100.0,2.0,2.070510326689423,True
erik-sim/a5_k100_b2/trees.tre,92,5.0,100.0,2.0,1.575424365688556,True
erik-sim/a5_k100_b2/trees.tre,93,5.0,100.0,2.0,1.9800185402396422,True
erik-sim/a5_k100_b2/trees.tre,94,5.0,100.0,2.0,2.007117340170987,True
erik-sim/a5_k100_b2/trees.tre,95,5.0,100.0,2.0,1.9662340920655428,True
erik-sim/a5_k100_b2/trees.tre,97,5.0,100.0,2.0,2.015728184211318,True
erik-sim/a5_k100_b2/trees.tre,98,5.0,100.0,2.0,1.8454468083168147,True
erik-sim/a5_k100_b2/trees.tre,100,5.0,100.0,2.0,2.4402972851474836,True
erik-sim/a5_k100_b2/trees.tre,101,5.0,100.0,2.0,1.9859431164998689,True
erik-sim/a5_k100_b2/trees.tre,102,5.0,100.0,2.0,2.16380011989621,True
erik-sim/a5_k100_b2/trees.tre,103,5.0,100.0,2.0,1.8212421604899842,True
erik-sim/a5_k100_b2/trees.tre,104,5.0,100.0,2.0,1.903529549584115,True
erik-sim/a5_k100_b2/trees.tre,107,5.0,100.0,2.0,2.0963537908971555,True
erik-sim/a5_k100_b2/trees.tre,110,5.0,100.0,2.0,2.068563399697159,True
erik-sim/a5_k100_b2/trees.tre,111,5.0,100.0,2.0,2.3373438572160845,True
erik-sim/a5_k100_b2/trees.tre,112,5.0,100.0,2.0,1.7061764240399215,True
erik-sim/a5_k100_b2/trees.tre,114,5.0,100.0,2.0,1.727036170078269,True
erik-sim/a5_k100_b2/trees.tre,115,5.0,100.0,2.0,2.5542628631055333,True
erik-sim/a5_k100_b2/trees.tre,116,5.0,100.0,2.0,2.083782000034592,True
erik-sim/a5_k100_b2/trees.tre,117,5.0,100.0,2.0,1.9336033006592137,True
erik-sim/a5_k100_b2/trees.tre,118,5.0,100.0,2.0,1.8746515450641628,True
erik-sim/a5_k100_b2/trees.tre,119,5.0,100.0,2.0,2.128853382863589,True
erik-sim/a5_k100_b2/trees.tre,120,5.0,100.0,2.0,2.059148697905252,True
erik-sim/a5_k100_b2/trees.tre,121,5.0,100.0,2.0,2.22925370530398,True
erik-sim/a5_k100_b2/trees.tre,123,5.0,100.0,2.0,1.9039238277337587,True
erik-sim/a5_k100_b2/trees.tre,124,5.0,100.0,2.0,1.6346879268293455,True
erik-sim/a5_k100_b2/trees.tre,125,5.0,100.0,2.0,2.086030656772254,True
erik-sim/a5_k100_b2/trees.tre,126,5.0,100.0,2.0,2.002536581426383,True
erik-sim/a5_k100_b2/trees.tre,129,5.0,100.0,2.0,1.5979154235232225,True
erik-sim/a5_k100_b2/trees.tre,131,5.0,100.0,2.0,2.0468400392106627,True
erik-sim/a5_k100_b3/trees.tre,2,5.0,100.0,3.0,3.36583728141448,True
erik-sim/a5_k100_b3/trees.tre,4,5.0,100.0,3.0,2.8719342598938167,True
erik-sim/a5_k100_b3/trees.tre,5,5.0,100.0,3.0,3.2661273179188153,True
erik-sim/a5_k100_b3/trees.tre,6,5.0,100.0,3.0,2.9811683981261523,True
erik-sim/a5_k100_b3/trees.tre,7,5.0,100.0,3.0,3.587320596431054,True
erik-sim/a5_k100_b3/trees.tre,8,5.0,100.0,3.0,3.064218156628976,True
erik-sim/a5_k100_b3/trees.tre,9,5.0,100.0,3.0,3.013282687494542,True
erik-sim/a5_k100_b3/trees.tre,10,5.0,100.0,3.0,2.89964593951691,True
erik-sim/a5_k100_b3/trees.tre,11,5.0,100.0,3.0,2.9542940489689524,True
erik-sim/a5_k100_b3/trees.tre,13,5.0,100.0,3.0,2.384952651924056,True
